idx,seed,dataset,accuracy_fp32,accuracy_esp,key,espdl_size_bytes,torch_size_bytes
12079,888,cifar10,58.59,17.2,200,182976,549906
12552,888,cifar10,92.8,92.1,200,1017856,4253329
13063,888,cifar10,92.18,92.01,200,1013360,4029191
12293,888,cifar10,91.77,91.72,200,540768,2277417
12258,888,cifar10,90.18,79.14,200,556896,2102795
12641,888,cifar10,91.95,90.49,200,933680,3791405
12031,888,cifar10,88.34,85.39,200,509952,1896335
13274,888,cifar10,89.99,89.44,200,483488,1847139
13237,888,cifar10,92.97,92.86,200,811904,3368443
13261,888,cifar10,92.49,92.28,200,575904,2508219
12672,888,cifar10,93.11,93.03,200,1248656,5095747
12134,888,cifar10,89.41,86.02,200,569808,2309063
11832,888,cifar10,92.3,92.11,200,439216,1629649
12314,888,cifar10,85.93,82.02,200,292368,975629
12115,888,cifar10,92.47,92.4,200,576080,2508219
13087,888,cifar10,75.53,63.82,200,233296,794023
13122,888,cifar10,88.66,88.02,200,240928,762833
12224,888,cifar10,68.48,13.6,200,470384,1672189
12000,888,cifar10,91.88,30.14,200,712096,2738489
12530,888,cifar10,93.38,93.15,200,745472,2920287
12651,888,cifar10,92.17,91.74,200,721920,2713635
12519,888,cifar10,89.0,88.38,200,315536,1199711
12783,888,cifar10,91.78,90.52,200,729072,2931181
12495,888,cifar10,92.31,91.93,200,531632,2302143
12562,888,cifar10,89.75,56.3,200,490608,1822541
12835,888,cifar10,91.66,28.06,200,512144,1853475
12825,888,cifar10,83.57,48.13,200,243920,805437
12962,888,cifar10,75.46,15.56,200,499264,1878457
12392,888,cifar10,75.7,61.74,200,181008,556562
12507,888,cifar10,88.63,88.46,200,291888,993379
12683,888,cifar10,90.66,87.18,200,460400,1864753
11948,888,cifar10,92.21,91.79,200,533104,2077941
11853,888,cifar10,92.7,92.3,200,542816,2277353
12661,888,cifar10,89.42,86.07,200,270480,1210797
13285,888,cifar10,90.73,14.33,200,776784,2926111
12906,888,cifar10,90.12,88.66,200,477840,1847139
12815,888,cifar10,87.24,86.26,200,522704,2066463
13039,888,cifar10,93.08,92.78,200,798848,3168647
12215,888,cifar10,90.85,32.44,200,496816,1847139
12585,888,cifar10,87.96,87.02,200,443568,1616273
12927,888,cifar10,86.41,85.82,200,234096,787495
12693,888,cifar10,73.56,18.54,200,189216,556562
12757,888,cifar10,89.35,10.0,200,719120,2955907
12572,888,cifar10,93.3,93.1,200,788624,3144305
12985,888,cifar10,91.8,91.74,200,943264,3773471
12736,888,cifar10,92.69,92.46,200,730608,2920287
13203,888,cifar10,91.92,24.68,200,702960,2702157
12171,888,cifar10,88.71,12.01,200,342864,1206367
12368,888,cifar10,89.14,54.58,200,699696,2749703
11976,888,cifar10,92.35,92.42,200,490192,1853539
12151,888,cifar10,77.4,24.98,200,220848,822987
12413,888,cifar10,92.81,92.3,200,986432,4022655
12916,888,cifar10,93.5,92.75,200,1250384,5095491
12793,888,cifar10,89.61,65.14,200,707104,2931117
11960,888,cifar10,90.94,89.12,200,761296,2938165
12070,888,cifar10,88.08,17.7,200,516208,1871737
12769,888,cifar10,90.06,19.66,200,506272,1877817
13073,888,cifar10,71.52,10.14,200,219120,798389
13169,888,cifar10,92.19,91.9,200,561120,2302271
12805,888,cifar10,75.44,23.8,200,454448,1622929
12894,888,cifar10,84.6,78.16,200,703648,2720803
13191,888,cifar10,91.46,91.02,200,578656,2084405
12161,888,cifar10,92.25,92.31,200,545552,2078005
13007,888,cifar10,90.4,84.68,200,970896,4047061
11715,888,cifar10,91.15,90.72,200,499136,1829261
13157,888,cifar10,90.98,88.37,200,770128,2962827
12022,888,cifar10,88.7,10.0,200,488432,1847139
12452,888,cifar10,91.36,90.66,200,332592,1217909
12237,888,cifar10,86.1,69.13,200,430640,1658421
13329,888,cifar10,88.59,88.25,200,482848,1835789
13053,888,cifar10,92.42,91.53,200,446496,1864753
12439,888,cifar10,86.21,85.92,200,466880,1829325
13307,888,cifar10,89.86,88.21,200,344000,1442111
13216,888,cifar10,88.32,87.94,200,491536,1835789
12060,888,cifar10,92.71,91.34,200,751856,2962763
12629,888,cifar10,81.21,28.23,200,267136,1053725
13029,888,cifar10,91.88,90.39,200,520192,1853475
12336,888,cifar10,86.66,24.91,200,293072,1011577
12705,888,cifar10,87.04,76.55,200,225424,780711
12347,888,cifar10,10.0,10.0,200,694912,2702669
12541,888,cifar10,75.72,60.35,200,187952,569938
12857,888,cifar10,90.52,89.81,200,271312,969101
13137,888,cifar10,92.82,91.54,200,587664,2532945
13180,888,cifar10,92.98,92.75,200,771968,3186709
12193,888,cifar10,92.12,91.28,200,501728,1878265
12403,888,cifar10,88.6,82.99,200,725200,2980441
13295,888,cifar10,93.07,93.16,200,940272,3815875
12619,888,cifar10,89.41,38.5,200,553088,2084661
13350,888,cifar10,80.03,10.04,200,416400,1634015
13111,888,cifar10,93.25,93.01,200,814896,3393041
13228,888,cifar10,85.9,28.18,200,714656,2756367
12124,888,cifar10,91.9,90.66,200,764496,2962827
12836,888,cifar10,76.25,61.41,200,177840,538684
12846,888,cifar10,89.75,38.43,200,504720,2095683
12784,888,cifar10,46.58,16.07,200,163056,592246
12259,888,cifar10,86.06,43.1,200,241824,805373
11987,888,cifar10,91.48,91.31,200,963040,3798261
12427,888,cifar10,92.68,92.57,200,587520,2284337
13147,888,cifar10,90.23,87.32,200,485376,1871737
12325,888,cifar10,91.35,13.93,200,548336,2084917
12465,888,cifar10,90.82,63.93,200,327552,1217845
13088,888,cifar10,88.72,88.04,200,472128,1829261
13100,888,cifar10,91.16,86.53,200,720400,2731961
12476,888,cifar10,93.93,93.99,200,765584,3137513
12997,888,cifar10,92.32,92.1,200,729104,2913567
12102,888,cifar10,89.35,88.5,200,727216,2756495
12880,888,cifar10,92.79,92.44,200,798896,3169095
13064,888,cifar10,88.89,84.1,200,444048,1665405
12563,888,cifar10,77.96,29.0,200,225088,780583
12496,888,cifar10,90.07,89.76,200,267408,986979
12963,888,cifar10,92.05,30.29,200,488016,1829069
12816,888,cifar10,76.1,63.67,200,222640,762833
12642,888,cifar10,84.92,19.44,200,533712,2102731
12826,888,cifar10,88.12,10.0,200,287600,986979
12484,888,cifar10,87.33,84.83,200,422848,1633887
12182,888,cifar10,92.18,91.68,200,989920,4047061
12673,888,cifar10,89.26,88.34,200,362800,1648059
13249,888,cifar10,91.99,91.98,200,513200,2053151
12871,888,cifar10,91.41,90.95,200,500640,1871929
12032,888,cifar10,88.62,87.42,200,527712,1878329
12135,888,cifar10,91.81,91.61,200,548880,2078069
12281,888,cifar10,89.98,87.65,200,281056,993251
12531,888,cifar10,91.15,88.88,200,504368,2071085
12748,888,cifar10,92.58,92.4,200,948016,3997801
12694,888,cifar10,88.02,15.08,200,502128,1829069
13286,888,cifar10,10.0,10.0,200,487920,1842701
12315,888,cifar10,89.82,81.48,200,458576,1689939
12294,888,cifar10,89.53,26.64,200,716784,2756431
13192,888,cifar10,87.12,78.53,200,216032,756049
13373,888,cifar10,92.13,92.09,200,582832,2284337
13019,888,cifar10,93.12,93.01,200,1029888,4253201
13363,888,cifar10,93.89,93.63,200,776672,3144561
12652,888,cifar10,92.39,90.76,200,714352,2931117
12553,888,cifar10,92.83,92.67,200,975248,4022527
12508,888,cifar10,92.8,92.43,200,505008,2070957
12907,888,cifar10,89.22,9.82,200,299200,1018233
12205,888,cifar10,91.92,91.87,200,722544,2731961
12737,888,cifar10,89.84,21.33,200,516880,2053407
13385,888,cifar10,86.68,27.82,200,508064,1871737
12608,888,cifar10,93.69,93.63,200,1177488,4882687
12520,888,cifar10,93.43,93.37,200,983248,3780319
12306,888,cifar10,92.26,91.41,200,781280,3186453
12573,888,cifar10,10.0,10.0,200,504512,1860387
12973,888,cifar10,91.26,90.27,200,484192,2070957
12249,888,cifar10,93.13,93.27,200,792480,3144433
11961,888,cifar10,92.14,91.93,200,697136,2695949
12216,888,cifar10,92.07,91.74,200,586320,2284273
13204,888,cifar10,88.68,83.77,200,491312,1871737
13041,888,cifar10,87.84,17.4,200,497840,2095683
12684,888,cifar10,89.06,14.12,200,536608,2102603
12806,888,cifar10,93.35,80.46,200,543232,2053407
13074,888,cifar10,89.17,9.86,200,559792,2060255
12928,888,cifar10,92.25,91.88,200,513632,2095619
12172,888,cifar10,86.62,27.97,200,465872,1690067
13418,888,cifar10,91.24,89.43,200,459264,1840347
12382,888,cifar10,90.93,90.47,200,294048,993507
13123,888,cifar10,92.94,92.36,200,1030400,4253329
12895,888,cifar10,91.69,91.18,200,502704,1853539
13408,888,cifar10,92.75,92.68,200,765328,2938229
12453,888,cifar10,86.71,23.5,200,457344,1647527
12586,888,cifar10,91.78,91.66,200,1026480,4011697
12071,888,cifar10,91.42,90.77,200,562048,2084661
12953,888,cifar10,91.05,89.37,200,744800,2938037
12080,888,cifar10,93.36,93.08,200,832240,3374659
12393,888,cifar10,89.82,42.2,200,335232,1217781
12270,888,cifar10,92.81,92.62,200,533152,2078005
13181,888,cifar10,89.2,86.81,200,275328,993315
12662,888,cifar10,85.11,83.39,200,467488,1654247
13262,888,cifar10,90.51,89.5,200,530928,2095747
12152,888,cifar10,85.19,64.64,200,213680,798325
12404,888,cifar10,92.44,92.44,200,515824,2046295
12706,888,cifar10,80.18,29.09,200,446592,1665661
13148,888,cifar10,75.81,23.71,200,234848,769361
13008,888,cifar10,90.48,88.7,200,525536,2120217
12337,888,cifar10,90.8,89.54,200,335008,1441983
13030,888,cifar10,86.86,10.0,200,293424,1260121
12917,888,cifar10,92.63,92.21,200,952688,3815939
12858,888,cifar10,91.98,91.88,200,498880,1860451
12620,888,cifar10,93.43,93.23,200,537632,2277353
12726,888,cifar10,93.54,93.4,200,1460080,5973713
12542,888,cifar10,93.39,93.33,200,749488,3137513
11716,888,cifar10,10.0,10.0,200,288976,1000227
12194,888,cifar10,92.12,91.93,200,529872,2078005
13276,888,cifar10,91.88,91.76,200,436944,1604987
13341,888,cifar10,91.42,89.72,200,480128,1846947
13296,888,cifar10,90.45,88.92,200,344160,1442047
13065,888,cifar10,91.9,91.7,200,435600,1604923
12033,888,cifar10,86.39,86.14,200,200624,738171
13138,888,cifar10,84.98,37.36,200,262320,1054045
13308,888,cifar10,92.56,92.11,200,757440,3162431
12103,888,cifar10,86.03,85.8,200,180480,563218
12238,888,cifar10,91.68,91.61,200,767664,2944629
13112,888,cifar10,93.71,93.4,200,749584,3137513
13229,888,cifar10,89.54,87.34,200,340080,1242571
13101,888,cifar10,85.33,75.83,200,435184,1683083
12785,888,cifar10,88.08,10.0,200,349152,1224565
12908,888,cifar10,53.12,18.45,200,162160,542986
12441,888,cifar10,88.86,85.52,200,260208,787303
12023,888,cifar10,90.28,88.61,200,453584,1640807
12260,888,cifar10,75.89,28.26,200,340320,1224565
12125,888,cifar10,92.67,92.75,200,787728,3144433
12497,888,cifar10,88.81,9.94,200,344912,1200095
12370,888,cifar10,10.0,10.0,200,209456,751291
12630,888,cifar10,93.04,92.94,200,802816,3393105
12428,888,cifar10,90.34,88.18,200,333504,1242635
12316,888,cifar10,88.76,84.2,200,263712,986979
12466,888,cifar10,93.93,93.93,200,766896,3137513
12847,888,cifar10,88.1,15.11,200,733520,2756559
12565,888,cifar10,91.59,91.36,200,739648,2920287
12206,888,cifar10,88.57,87.93,200,431632,1647655
13054,888,cifar10,93.34,93.31,200,1245088,5113361
13240,888,cifar10,88.61,88.15,200,251456,787303
13386,888,cifar10,86.79,32.95,200,216080,769425
13351,888,cifar10,87.39,59.61,200,446752,1640743
13319,888,cifar10,92.74,92.33,200,586304,2291185
12827,888,cifar10,92.08,91.67,200,535952,2077941
12532,888,cifar10,92.39,92.06,200,485728,1853603
13124,888,cifar10,91.85,91.79,200,420272,1598331
12597,888,cifar10,90.65,90.11,200,524768,2060127
12738,888,cifar10,49.26,10.0,200,184800,616844
12940,888,cifar10,92.86,92.42,200,798592,3168839
12929,888,cifar10,88.66,85.35,200,238096,756113
12896,888,cifar10,86.49,25.36,200,429856,1598267
12360,888,cifar10,92.21,92.08,200,725744,2707363
12509,888,cifar10,92.12,90.79,200,535744,1878265
12643,888,cifar10,90.89,90.43,200,768240,2938101
12226,888,cifar10,88.27,87.35,200,460656,1629649
13090,888,cifar10,89.04,32.58,200,330000,1193247
13428,888,cifar10,90.29,83.36,200,978496,3823115
12282,888,cifar10,87.42,38.18,200,698288,2749767
12695,888,cifar10,92.34,15.43,200,774992,3144625
12588,888,cifar10,84.39,63.66,200,212560,773727
12674,888,cifar10,90.0,10.86,200,536656,2102731
12727,888,cifar10,67.25,10.41,200,166160,525372
12749,888,cifar10,60.11,10.0,200,183008,549906
12250,888,cifar10,88.58,82.27,200,281984,1011641
13374,888,cifar10,92.68,92.62,200,937232,3791277
13042,888,cifar10,87.82,85.59,200,671200,2700507
12163,888,cifar10,88.67,69.25,200,282240,987043
12881,888,cifar10,71.01,10.0,200,191440,574568
12485,888,cifar10,76.15,14.36,200,432912,1647527
12271,888,cifar10,90.81,88.82,200,421264,1640871
12217,888,cifar10,90.92,89.89,200,506336,1871801
12521,888,cifar10,82.9,76.28,200,482416,1878393
13160,888,cifar10,93.3,93.02,200,536640,2277353
12296,888,cifar10,93.33,93.21,200,1007520,4004145
13409,888,cifar10,68.77,26.66,200,189056,605822
13440,888,cifar10,91.09,90.26,200,547888,2102667
12653,888,cifar10,89.88,89.34,200,221600,738171
12998,888,cifar10,91.78,89.71,200,691312,2707235
12173,888,cifar10,92.5,92.25,200,750816,3137513
12383,888,cifar10,92.78,92.64,200,516640,2070893
13364,888,cifar10,92.87,92.49,200,815664,3393169
12964,888,cifar10,89.11,88.23,200,511504,1860451
12405,888,cifar10,89.0,86.95,200,226208,787175
12621,888,cifar10,68.21,33.48,200,190144,569938
12817,888,cifar10,92.94,92.65,200,760176,2938229
13102,888,cifar10,79.98,69.49,200,182656,574568
12338,888,cifar10,88.68,84.44,200,245232,1004593
13182,888,cifar10,91.35,89.01,200,484272,2071085
13476,888,cifar10,88.68,88.38,200,262352,811965
12918,888,cifar10,86.39,86.32,200,448320,1629585
12807,888,cifar10,91.92,39.87,200,536608,2102731
13465,888,cifar10,86.92,84.51,200,300240,1018233
12685,888,cifar10,91.89,90.8,200,740240,2962763
12082,888,cifar10,92.25,92.38,200,755792,3137577
12454,888,cifar10,89.71,13.39,200,534112,2084533
13011,888,cifar10,92.26,92.2,200,504992,1860451
12707,888,cifar10,92.62,92.05,200,572656,2284273
13251,888,cifar10,92.51,22.0,200,790064,3144561
13219,888,cifar10,90.36,83.95,200,479104,1913885
13193,888,cifar10,90.56,84.76,200,723232,2955843
12663,888,cifar10,93.7,66.14,200,791968,3144561
13297,888,cifar10,91.52,21.72,200,538512,2060127
12394,888,cifar10,91.52,91.5,200,790016,2944693
12760,888,cifar10,92.2,91.98,200,500224,1871801
13055,888,cifar10,90.19,90.09,200,269104,962445
12987,888,cifar10,82.95,78.62,200,221040,794087
12771,888,cifar10,91.46,89.77,200,507120,2095555
12872,888,cifar10,90.11,78.4,200,531344,2102667
13498,888,cifar10,92.36,91.85,200,516096,2070957
12533,888,cifar10,88.72,87.72,200,217488,780647
12795,888,cifar10,90.27,29.57,200,513936,1878457
13387,888,cifar10,92.1,92.1,200,446448,1611579
13139,888,cifar10,92.62,92.27,200,945392,3773727
13509,888,cifar10,91.49,89.65,200,695072,2706915
12909,888,cifar10,10.0,10.0,200,753648,2926687
12442,888,cifar10,90.94,89.25,200,693840,2707299
12415,888,cifar10,93.98,93.94,200,984544,3780447
12468,888,cifar10,76.01,12.5,200,499952,1853603
12631,888,cifar10,90.67,89.31,200,487072,2070957
12498,888,cifar10,86.96,82.77,200,244288,811965
12261,888,cifar10,88.64,13.03,200,507088,1871673
12828,888,cifar10,82.63,78.06,200,229952,793703
13066,888,cifar10,91.11,89.29,200,932976,3815939
13429,888,cifar10,10.0,10.0,200,416096,1611259
12510,888,cifar10,50.33,10.05,200,174000,592246
12104,888,cifar10,92.91,92.89,200,824176,3151473
12361,888,cifar10,75.35,68.2,200,235008,762769
12786,888,cifar10,91.04,91.24,200,748960,2938101
13263,888,cifar10,88.78,86.27,200,244544,1004593
13520,888,cifar10,91.79,91.07,200,743200,2955907
13230,888,cifar10,88.93,80.75,200,509920,1896399
12351,888,cifar10,82.04,76.62,200,257328,1011641
12034,888,cifar10,91.87,91.51,200,504288,1871929
12574,888,cifar10,93.78,93.61,200,789952,3144049
13241,888,cifar10,92.03,92.07,200,732800,2707299
12976,888,cifar10,89.36,85.76,200,722336,2738745
13320,888,cifar10,89.33,88.78,200,296496,1000291
12942,888,cifar10,80.28,13.07,200,302352,1018105
13125,888,cifar10,90.32,88.66,200,272192,1018169
12590,888,cifar10,75.93,15.06,200,284944,993443
12555,888,cifar10,93.25,93.1,200,531456,2053343
13091,888,cifar10,92.52,92.02,200,514496,2053215
13419,888,cifar10,89.65,81.91,200,519408,2120473
13353,888,cifar10,91.49,63.9,200,562720,2077877
12372,888,cifar10,91.0,90.81,200,518224,1842573
12954,888,cifar10,92.23,92.0,200,711040,2713699
13567,888,cifar10,85.99,60.69,200,468112,1640871
12644,888,cifar10,89.97,89.11,200,323088,1217909
12478,888,cifar10,92.45,92.36,200,750208,2913375
12566,888,cifar10,10.0,10.0,200,754752,2926815
13342,888,cifar10,91.39,89.06,200,441312,1647399
13441,888,cifar10,90.46,90.19,200,291152,1193183
13547,888,cifar10,91.27,90.71,200,510208,2095683
12543,888,cifar10,88.45,10.7,200,473440,1864689
12818,888,cifar10,10.0,10.0,200,209504,751355
12317,888,cifar10,89.01,88.65,200,299520,1192735
13477,888,cifar10,75.53,17.1,200,237520,762769
12610,888,cifar10,92.75,92.43,200,515136,2046295
12838,888,cifar10,92.47,92.35,200,987152,4022591
12696,888,cifar10,92.19,91.65,200,735936,2931117
12728,888,cifar10,89.47,88.64,200,261216,968205
12675,888,cifar10,92.58,91.86,200,543840,2077941
13557,888,cifar10,87.25,84.56,200,541824,2084917
13277,888,cifar10,92.58,92.28,200,798688,3169095
12283,888,cifar10,91.14,90.56,200,525328,2095683
12622,888,cifar10,80.1,32.27,200,447472,1622929
12251,888,cifar10,93.29,93.2,200,548304,2078069
12522,888,cifar10,88.94,25.96,200,326784,1224245
13113,888,cifar10,88.26,87.59,200,586208,2290993
12739,888,cifar10,93.06,92.64,200,988432,4029703
12898,888,cifar10,91.77,90.35,200,502288,1847139
12327,888,cifar10,92.57,91.32,200,1017856,4253329
13012,888,cifar10,90.54,89.94,200,684016,2675781
12455,888,cifar10,90.19,59.96,200,284576,986979
12598,888,cifar10,93.2,93.06,200,1051440,4459725
12999,888,cifar10,91.78,89.37,200,506544,2095747
13609,888,cifar10,92.76,92.15,200,750848,2938101
13410,888,cifar10,92.37,92.35,200,792416,3144113
13077,888,cifar10,89.91,89.41,200,268240,962573
13331,888,cifar10,88.79,86.22,200,759792,2938101
13375,888,cifar10,92.11,89.65,200,583408,2309191
13599,888,cifar10,91.9,91.93,200,993648,4004657
13043,888,cifar10,75.39,17.27,200,770304,2944885
13309,888,cifar10,89.19,78.81,200,685920,2749703
13466,888,cifar10,92.16,91.52,200,689120,2906455
13104,888,cifar10,88.66,88.49,200,371216,1430833
13579,888,cifar10,91.6,87.14,200,781312,3186901
12930,888,cifar10,92.08,90.57,200,501456,1871929
12809,888,cifar10,89.59,35.3,200,502624,1853667
12988,888,cifar10,88.82,88.47,200,320816,1199967
13161,888,cifar10,78.4,50.51,200,424288,1634015
12384,888,cifar10,93.84,93.7,200,986000,3997737
12511,888,cifar10,57.62,10.0,200,194272,574568
13667,888,cifar10,73.97,26.14,200,207856,581224
12920,888,cifar10,87.24,83.94,200,710032,2738553
13631,888,cifar10,88.86,10.0,200,495888,2095683
13032,888,cifar10,93.46,93.13,200,752256,2920287
12417,888,cifar10,92.26,92.11,200,489952,1822605
13150,888,cifar10,92.16,91.53,200,758832,2938037
13454,888,cifar10,89.52,32.93,200,549152,2102603
13620,888,cifar10,88.25,85.4,200,489872,1896399
12965,888,cifar10,91.67,91.41,200,964672,3822987
12486,888,cifar10,82.18,19.96,200,508656,1871801
13645,888,cifar10,92.6,92.49,200,756528,3137513
13500,888,cifar10,91.39,90.92,200,565216,2066527
13252,888,cifar10,92.03,91.55,200,707360,2720611
13173,888,cifar10,88.86,85.38,200,238208,762769
13194,888,cifar10,93.16,92.95,200,753360,2938229
13288,888,cifar10,89.75,84.79,200,704880,2756495
13489,888,cifar10,72.9,21.54,200,462672,1647591
12535,888,cifar10,89.0,28.09,200,507120,1871673
12796,888,cifar10,92.28,92.22,200,572848,2284273
12499,888,cifar10,88.51,84.79,200,484608,1871929
12787,888,cifar10,88.96,84.28,200,283200,1011513
13657,888,cifar10,91.19,90.43,200,496256,1871737
12829,888,cifar10,89.55,84.79,200,293088,1017849
13321,888,cifar10,86.72,12.35,200,277344,993443
12761,888,cifar10,94.03,93.62,200,980592,3997737
13399,888,cifar10,92.63,92.47,200,570480,2308935
13126,888,cifar10,10.0,10.0,200,233152,776209
13677,888,cifar10,87.44,66.79,200,688880,2724913
13522,888,cifar10,86.76,24.06,200,467424,1665661
12882,888,cifar10,92.68,92.35,200,1000608,4029383
12977,888,cifar10,92.43,92.48,200,484816,1847139
13355,888,cifar10,84.96,77.48,200,464480,1647527
13722,888,cifar10,89.75,88.91,200,339504,1199967
13388,888,cifar10,91.07,90.58,200,773280,2962827
13183,888,cifar10,86.53,50.48,200,480352,1864625
13420,888,cifar10,86.88,75.36,200,440896,1640871
13298,888,cifar10,89.68,83.6,200,938192,3840793
12544,888,cifar10,92.0,91.99,200,433744,1611579
13013,888,cifar10,52.87,10.0,200,162272,567648
12955,888,cifar10,93.26,93.16,200,516640,2053023
13746,888,cifar10,88.42,87.93,200,257104,969165
12469,888,cifar10,93.15,92.96,200,995376,3786911
12556,888,cifar10,89.02,85.75,200,488720,1853283
12751,888,cifar10,89.64,87.74,200,448112,1640871
12740,888,cifar10,89.51,89.15,200,214432,738107
13231,888,cifar10,88.34,87.73,200,705776,2714147
13687,888,cifar10,90.89,89.77,200,720912,2955715
12676,888,cifar10,88.55,87.62,200,247824,787367
12611,888,cifar10,84.67,80.96,200,450880,1623057
13220,888,cifar10,91.92,91.21,200,1198704,4907413
13067,888,cifar10,86.93,84.56,200,759072,2962955
12284,888,cifar10,91.03,88.4,200,472304,1840283
13430,888,cifar10,90.57,90.45,200,280544,993379
13242,888,cifar10,91.51,88.79,200,733392,2955907
13769,888,cifar10,92.55,92.37,200,482240,1829261
12873,888,cifar10,85.37,77.1,200,440688,1640743
12772,888,cifar10,86.62,10.11,200,286784,1035791
12444,888,cifar10,92.13,91.62,200,484224,1847139
13779,888,cifar10,86.4,58.3,200,232464,780583
12430,888,cifar10,86.42,29.52,200,323648,1199967
13442,888,cifar10,91.9,91.89,200,579136,2508219
12632,888,cifar10,91.43,88.8,200,681040,2700443
12697,888,cifar10,89.58,84.64,200,292288,1018297
13758,888,cifar10,85.76,76.81,200,264816,1029063
13478,888,cifar10,92.97,92.1,200,740288,2938165
12623,888,cifar10,90.17,89.72,200,730384,2913311
12479,888,cifar10,87.31,80.0,200,221632,756113
13056,888,cifar10,91.31,91.02,200,1232144,4864817
13411,888,cifar10,89.14,88.69,200,482064,1835789
13034,888,cifar10,87.28,78.28,200,235120,756113
13501,888,cifar10,89.96,89.0,200,244496,955461
13105,888,cifar10,86.19,55.48,200,228208,805373
13343,888,cifar10,91.81,89.35,200,566256,2326613
13558,888,cifar10,92.01,90.85,200,529568,2302271
12810,888,cifar10,88.55,10.11,200,274176,975053
12932,888,cifar10,88.89,85.53,200,232288,805309
13548,888,cifar10,91.99,90.86,200,932512,3815875
13093,888,cifar10,88.56,87.97,200,490032,1835789
13332,888,cifar10,69.36,19.03,200,463200,1665597
12719,888,cifar10,79.0,12.75,200,435648,1658549
12599,888,cifar10,92.21,92.22,200,521552,2078005
13022,888,cifar10,92.5,92.03,200,721552,2931117
13265,888,cifar10,91.59,91.1,200,708560,2738681
13210,888,cifar10,68.32,19.46,200,169312,525372
13366,888,cifar10,92.56,91.87,200,558416,2302271
13455,888,cifar10,80.08,29.86,200,231760,780583
13646,888,cifar10,86.66,24.54,200,442624,1622929
12910,888,cifar10,92.89,92.91,200,963184,3798325
13376,888,cifar10,93.7,93.67,200,949136,3773535
13141,888,cifar10,87.45,67.95,200,450528,1640871
12456,888,cifar10,92.97,92.69,200,768032,2938101
13802,888,cifar10,86.31,82.28,200,330784,1205919
12862,888,cifar10,92.68,92.68,200,1007568,4004465
13791,888,cifar10,92.61,92.34,200,740288,2937845
12687,888,cifar10,93.52,93.11,200,1205408,4882815
13621,888,cifar10,88.42,10.0,200,479760,1853475
12567,888,cifar10,92.42,92.19,200,482704,1829261
12840,888,cifar10,91.09,21.03,200,1013584,4029191
13044,888,cifar10,92.03,91.48,200,740768,2938037
13151,888,cifar10,86.72,59.86,200,456848,1665597
13114,888,cifar10,92.56,92.15,200,955664,3798005
12666,888,cifar10,91.23,90.99,200,487552,2070957
12989,888,cifar10,91.96,91.66,200,554560,2284401
13310,888,cifar10,91.45,9.58,200,571136,2309383
12830,888,cifar10,91.87,91.62,200,474528,1822157
13536,888,cifar10,88.86,79.85,200,340720,1199967
12966,888,cifar10,85.79,82.81,200,478864,1654055
12645,888,cifar10,93.45,93.4,200,989920,3780447
12762,888,cifar10,10.0,10.0,200,260304,975565
13254,888,cifar10,91.7,89.97,200,490128,1847139
13668,888,cifar10,10.0,10.0,200,162704,563218
13174,888,cifar10,92.16,92.2,200,514464,2053151
12729,888,cifar10,92.51,92.1,200,547792,2302271
13822,888,cifar10,92.32,91.17,200,738352,2955779
12921,888,cifar10,91.98,54.49,200,589616,2291249
13853,888,cifar10,87.27,64.27,200,426592,1658485
13490,888,cifar10,88.23,84.11,200,684752,2700507
13184,888,cifar10,10.0,10.0,200,424704,1611451
12788,888,cifar10,86.01,53.44,200,250128,1029191
13289,888,cifar10,89.71,82.11,200,314464,1442047
13590,888,cifar10,85.69,29.48,200,464736,1889223
13610,888,cifar10,92.77,91.95,200,1017776,4253329
13079,888,cifar10,92.8,92.63,200,554016,2277353
13580,888,cifar10,88.67,75.28,200,734400,2980633
13389,888,cifar10,92.22,91.76,200,454672,1622993
12418,888,cifar10,91.05,15.53,200,955440,3798261
13400,888,cifar10,91.64,89.86,200,499344,2070893
12819,888,cifar10,93.04,92.32,200,802816,3393169
13322,888,cifar10,84.98,79.36,200,447584,1690067
13549,888,cifar10,73.56,18.89,200,158464,532028
13467,888,cifar10,90.03,83.43,200,467808,1864689
12576,888,cifar10,93.67,93.37,200,962496,4022527
12899,888,cifar10,90.07,82.25,200,355680,1448775
12545,888,cifar10,92.44,19.66,200,503952,1853539
13886,888,cifar10,87.59,86.02,200,231584,980187
13832,888,cifar10,92.46,92.09,200,1257792,5095619
12752,888,cifar10,89.43,88.46,200,492464,1871929
13865,888,cifar10,91.46,88.39,200,523776,2095555
12612,888,cifar10,91.17,90.17,200,541376,2077941
13658,888,cifar10,88.83,87.58,200,272976,969165
13747,888,cifar10,10.0,10.0,200,217088,769425
13569,888,cifar10,86.92,69.1,200,459680,1864689
13195,888,cifar10,86.47,11.89,200,444816,1622929
13525,888,cifar10,92.24,91.69,200,566432,2326549
13600,888,cifar10,92.53,92.22,200,757360,3162431
13243,888,cifar10,88.72,88.45,200,513408,1853539
13057,888,cifar10,86.53,85.89,200,449936,1647591
13712,888,cifar10,92.41,92.13,200,686000,2700379
13502,888,cifar10,85.47,73.24,200,228464,787303
13421,888,cifar10,73.89,33.19,200,249968,787303
13734,888,cifar10,86.52,86.17,200,139264,520742
12944,888,cifar10,91.13,91.07,200,486976,2070957
13232,888,cifar10,91.15,89.36,200,774016,3186965
12841,888,cifar10,86.44,86.21,200,415728,1598331
