idx,seed,key,espdl_size_bytes,torch_size_bytes
6386,777,200,542224,2297908
6386,888,200,542224,2297780
6386,999,200,542224,2297972
6388,777,200,784912,3165243
6388,888,200,784912,3165307
6388,999,200,784912,3165051
6389,777,200,239888,785725
6389,888,200,240592,785661
6389,999,200,242000,785661
6391,777,200,662432,2697892
6391,888,200,662432,2697828
6391,999,200,661760,2697892
6394,777,200,758304,2958669
6394,888,200,756208,2958669
6394,999,200,756224,2958605
6395,777,200,447360,1662871
6395,888,200,445936,1662679
6395,999,200,446656,1662935
6396,777,200,1013584,4025531
6396,888,200,1013584,4025211
6396,999,200,1013584,4025403
6397,777,200,540480,2057177
6397,888,200,540480,2057177
6397,999,200,540480,2057177
6398,777,200,565360,2298292
6398,888,200,564000,2298228
6398,999,200,565360,2298228
6399,777,200,574544,2081651
6399,888,200,574544,2081459
6399,999,200,574544,2081651
6400,777,200,489760,1826833
6400,888,200,488320,1826833
6400,999,200,489760,1826833
6401,777,200,526608,2073843
6401,888,200,530736,2074611
6401,999,200,527312,2074291
6402,777,200,754736,2959757
6402,888,200,754736,2959821
6402,999,200,754736,2959821
6403,777,200,427456,1632438
6403,888,200,423856,1632374
6403,999,200,428176,1632438
6404,777,200,286736,1183442
6404,888,200,288112,1183442
6404,999,200,286736,1183314
6405,777,200,512864,2074291
6405,888,200,512864,2074611
6405,999,200,512864,2074355
6406,777,200,446192,1614819
6406,888,200,446208,1614819
6406,999,200,448336,1614819
6407,777,200,545936,2063257
6407,888,200,545936,2063321
6407,999,200,545936,2063577
6408,777,200,730128,2953094
6408,888,200,732896,2953030
6408,999,200,728736,2953030
6409,777,200,475776,1844779
6409,888,200,476480,1844843
6409,999,200,475088,1844779
6410,777,200,709504,2686737
6410,888,200,709504,2687057
6410,999,200,710928,2686929
6411,777,200,233984,778813
6411,888,200,235408,778941
6411,999,200,235408,778749
6413,777,200,573136,2279777
6413,888,200,572464,2279777
6413,999,200,573136,2279713
6414,777,200,235248,810263
6414,888,200,235248,810199
6414,999,200,235248,810135
6415,777,200,541760,2081011
6415,888,200,541760,2081075
6415,999,200,541760,2081139
6416,777,200,1174608,4878580
6416,888,200,1174608,4878324
6416,999,200,1174608,4878196
6417,777,200,423856,1631990
6417,888,200,423856,1631990
6417,999,200,423856,1631926
6418,777,200,501984,1844459
6418,888,200,499152,1844459
6418,999,200,501984,1844779
6421,777,200,708560,2693905
6421,888,200,708560,2693905
6422,777,200,763888,2934963
6422,888,200,765296,2935091
6423,777,200,935296,3813126
6423,888,200,935296,3813126
6424,777,200,471376,1844651
6424,888,200,472064,1844779
6424,999,200,471376,1844779
6425,777,200,482480,1819985
6425,888,200,486736,1820241
6426,777,200,274336,972625
6426,888,200,274336,972625
6427,777,200,698576,2711531
6427,888,200,698576,2711531
6428,777,200,485376,1844779
6428,888,200,483936,1844779
6428,999,200,486096,1844779
6430,777,200,974096,3819725
6430,888,200,974096,3819661
6431,777,200,802752,3146721
6431,888,200,802752,3146721
6432,777,200,229888,784765
6432,888,200,229168,784829
6432,999,200,229184,784829
6433,777,200,942976,3794035
6433,888,200,942976,3794035
6433,999,200,943392,3794035
6434,777,200,333264,1214515
6434,888,200,331200,1214515
6435,777,200,239552,761251
6435,888,200,240288,761315
6436,777,200,538272,2074675
6436,888,200,538272,2074931
6436,999,200,538272,2074931
6437,777,200,281664,973457
6437,888,200,281664,973585
6438,777,200,215408,754595
6438,888,200,216096,754595
6438,999,200,215408,754531
6439,777,200,496944,1893727
6439,888,200,494176,1893663
6440,777,200,562688,2074355
6440,888,200,562688,2074675
6441,777,200,591104,2305403
6441,888,200,591104,2305083
6442,777,200,719872,2736261
6442,888,200,719872,2736261
6443,777,200,188176,586828
6443,888,200,188176,586828
6444,777,200,773248,3165243
6444,888,200,773248,3165243
6445,777,200,533152,2074675
6445,888,200,531104,2074675
6446,777,200,744544,3158452
6446,888,200,744544,3158324
6448,777,200,488336,1840337
6448,888,200,488336,1840273
6448,999,200,488336,1840209
6449,777,200,763216,2941747
6449,888,200,763216,2941683
6450,777,200,163440,586828
6450,888,200,163440,586828
6450,999,200,163440,586828
6451,777,200,734208,2977504
6451,888,200,734224,2977568
6452,777,200,482592,1844843
6452,888,200,482576,1844843
6453,777,200,442464,1628067
6453,888,200,442464,1628067
6454,777,200,248464,803543
6454,888,200,249888,803543
6455,777,200,487008,1868421
6455,888,200,485648,1868421
6456,777,200,690944,2680401
6456,888,200,694464,2680401
6456,999,200,693744,2680337
6457,777,200,481936,1826705
6457,888,200,482624,1826705
6458,777,200,448384,1621475
6458,888,200,448384,1621475
6458,999,200,448384,1621475
6459,777,200,787712,3141025
6459,888,200,787712,3141089
6459,999,200,787712,3140961
6460,777,200,503136,1851307
6460,888,200,503136,1851243
6461,777,200,496240,1869253
6461,888,200,495520,1869253
6462,777,200,552640,2081075
6462,888,200,552640,2081139
6463,777,200,513632,1844779
6463,888,200,512928,1844587
6464,777,200,661632,2722686
6464,888,200,663696,2722622
6465,777,200,566352,2322830
6465,888,200,566352,2322958
6468,777,200,228592,754595
6468,888,200,225760,754595
6469,777,200,448272,1652413
6469,888,200,448272,1652413
6470,777,200,738240,2917273
6470,888,200,738240,2917209
6470,999,200,738240,2917209
6471,777,200,180704,561330
6471,888,200,180704,561330
6473,777,200,447456,1620579
6473,888,200,444624,1620515
6474,777,200,776048,3182734
6474,888,200,775376,3182606
6476,777,200,222768,785533
6476,888,200,222768,785661
6476,999,200,222768,785277
6477,777,200,184784,615673
6477,888,200,184064,615609
6478,777,200,224400,767907
6478,888,200,224400,767907
6478,999,200,224400,767907
6479,777,200,528848,2074675
6479,888,200,528160,2074675
6480,777,200,166176,524440
6480,888,200,164784,524440
6480,999,200,164768,524440
6481,777,200,753632,2923801
6481,888,200,753632,2923865
6482,777,200,179968,531096
6482,888,200,178512,531160
6482,999,200,179232,531096
6486,777,200,251440,803671
6486,888,200,250000,803607
6487,777,200,745200,2910553
6487,888,200,746640,2910553
6489,777,200,748240,3133338
6489,888,200,749600,3133658
6490,777,200,202992,743113
6490,888,200,202992,743113
6491,777,200,466800,1820113
6491,888,200,464048,1820049
6491,999,200,464736,1820177
6492,777,200,740432,2934323
6492,888,200,740432,2934771
6494,777,200,712016,2729413
6494,888,200,712016,2729413
6495,777,200,925488,3812934
6495,888,200,925488,3812870
6495,999,200,925808,3812806
6498,777,200,287136,1033375
6498,888,200,287136,1033567
6500,777,200,285248,1008901
6500,888,200,285248,1008965
6501,777,200,519456,2117472
6501,888,200,519456,2117472
6502,777,200,474304,1886744
6502,888,200,474304,1886616
6503,777,200,947632,3770585
6503,888,200,946928,3770713
6504,777,200,466160,1628131
6504,888,200,463280,1627939
6505,777,200,817104,3165179
6505,888,200,817104,3165243
6506,777,200,747488,2934707
6506,888,200,748864,2934387
6507,777,200,526368,2067372
6507,888,200,527744,2067820
6508,777,200,732704,2952518
6508,888,200,732032,2952646
6511,777,200,707168,2927980
6511,888,200,707168,2927788
6512,777,200,996336,4043214
6512,888,200,996336,4043342
6513,777,200,445952,1620387
6513,888,200,445968,1620387
6514,777,200,711536,2705067
6514,888,200,711536,2705067
6515,777,200,720752,2686929
6515,888,200,718576,2686865
6515,999,200,717136,2686801
6516,777,200,959712,4018164
6516,888,200,959712,4018036
6517,777,200,980096,3777369
6517,888,200,980096,3777625
6518,777,200,775440,3158388
6518,888,200,773392,3158196
6519,777,200,441152,1603273
6519,888,200,440432,1603273
6520,777,200,763056,2917401
6520,888,200,763056,2917401
6521,777,200,741056,2952774
6521,888,200,742400,2952774
6522,777,200,235264,779133
6522,888,200,235264,779133
6523,777,200,450240,1621411
6523,888,200,450240,1621347
6523,999,200,450240,1621475
6524,777,200,489920,1892767
6524,888,200,489920,1892767
6525,777,200,1013488,4025595
6525,888,200,1013488,4025787
6526,777,200,939344,3812934
6526,888,200,937984,3812934
6527,777,200,463408,1639165
6527,888,200,463408,1639101
6528,777,200,509888,1893727
6528,888,200,509904,1893471
6529,777,200,745968,2910681
6529,888,200,748112,2910681
6530,777,200,772608,3158196
6530,888,200,773312,3158132
6531,777,200,253872,977572
6531,888,200,253872,977508
6532,777,200,496608,1851371
6532,888,200,498000,1851371
6533,777,200,697376,2704939
6533,888,200,698064,2705003
6534,777,200,537184,2074739
6534,888,200,536496,2074675
6535,777,200,306080,1232646
6535,888,200,308160,1232646
6536,777,200,471376,1844779
6536,888,200,471376,1844715
6536,999,200,472064,1844779
6537,777,200,1000416,3777433
6537,888,200,1000416,3777561
6538,777,200,806096,3165499
6538,888,200,806096,3165499
6539,777,200,714496,2729413
6539,888,200,714496,2729413
6540,777,200,713072,2928108
6540,888,200,713744,2928172
6540,999,200,713744,2928172
6541,777,200,778528,3141025
6541,888,200,778528,3141025
6543,777,200,532608,2057177
6543,888,200,532608,2057177
6545,777,200,1209392,4861217
6545,888,200,1208704,4861025
6547,777,200,744384,3158388
6547,888,200,744144,3158260
6547,999,200,744144,3158196
6548,777,200,217760,774435
6548,888,200,217760,774371
6548,999,200,217760,774435
6549,777,200,244096,785725
6549,888,200,244096,785725
6550,777,200,439504,1614755
6550,888,200,439504,1614755
6550,999,200,443120,1614755
6551,777,200,232160,754595
6551,888,200,231472,754531
6552,777,200,715696,2927724
6552,888,200,714320,2927980
6553,777,200,413424,1607644
6553,888,200,413424,1607644
6553,999,200,413424,1607644
6554,777,200,744448,2910617
6554,888,200,743744,2910617
6555,777,200,717840,2729669
6555,888,200,713696,2729669
6557,777,200,150928,517585
6557,888,200,150928,517521
6557,999,200,150928,517521
6558,777,200,684320,2722622
6558,888,200,686352,2722622
6559,777,200,209664,749769
6559,888,200,209664,749769
6559,999,200,209664,749769
6560,777,200,488720,1851243
6560,888,200,488720,1851243
6560,999,200,488720,1851243
6561,777,200,273696,991339
6561,888,200,273696,991339
6561,999,200,273696,991211
6563,777,200,1247152,4885435
6563,888,200,1247152,4885499
6564,777,200,280512,984555
6564,888,200,281248,984363
6565,777,200,221664,754595
6565,888,200,221664,754595
6565,999,200,222384,754595
6566,777,200,249472,791293
6566,888,200,249472,791421
6567,777,200,737664,2952646
6567,888,200,737680,2952774
6568,777,200,178384,524440
6568,888,200,178384,524440
6569,777,200,179840,531096
6569,888,200,179840,531160
6571,777,200,957952,3788012
6571,888,200,958640,3788204
6572,777,200,283888,996843
6572,888,200,283888,996843
6573,777,200,952720,3776473
6573,888,200,952720,3776473
6574,777,200,524656,2049433
6574,888,200,525344,2049433
6575,777,200,944720,3770777
6575,888,200,944720,3770777
6575,999,200,944720,3770649
6578,777,200,763216,2934707
6578,888,200,762528,2934707
6580,777,200,490816,1827025
6580,888,200,489408,1826897
6580,999,200,487280,1827025
6581,777,200,536800,2098637
6581,888,200,536800,2098637
6582,777,200,586208,2286433
6582,888,200,586208,2286433
6583,777,200,221872,743113
6583,888,200,221872,743113
6583,999,200,221872,743113
6584,777,200,721968,2910617
6584,888,200,720592,2910553
6585,777,200,987168,4018484
6585,888,200,987168,4018484
6586,777,200,491472,1844843
6586,888,200,490784,1844843
6587,777,200,552592,2080563
6587,888,200,552592,2080563
6588,777,200,478640,1844843
6588,888,200,478640,1844843
6588,999,200,478640,1844843
6589,777,200,519984,1851627
6589,888,200,521408,1851691
6590,777,200,483280,1820049
6590,888,200,484000,1820177
6590,999,200,483296,1819985
6591,777,200,530896,1858347
6591,888,200,530896,1858347
6592,777,200,491376,1844715
6592,888,200,492800,1844715
6593,777,200,1227200,4885563
6593,888,200,1227200,4885499
6594,777,200,716720,2735301
6594,888,200,716720,2735301
6595,777,200,519584,2117280
6595,888,200,519584,2117408
6599,777,200,979248,3819981
6599,888,200,979248,3819661
6600,777,200,432448,1596297
6600,888,200,430272,1596297
6600,999,200,431008,1596361
6601,777,200,232976,791421
6601,888,200,232976,791485
6603,777,200,720656,2735173
6603,888,200,720656,2735173
6604,777,200,686992,2722622
6604,888,200,685616,2722622
6605,777,200,249568,791421
6605,888,200,249568,791357
6607,777,200,491856,1876101
6607,888,200,493280,1875845
6608,777,200,320640,1015813
6608,888,200,317760,1015941
6609,777,200,531360,1876101
6609,888,200,529920,1876101
6610,777,200,246592,803543
6610,888,200,246592,803543
6611,777,200,754112,2910553
6611,888,200,754112,2910553
6612,777,200,988832,4018612
6612,888,200,987456,4018612
6614,777,200,494864,1893663
6614,888,200,494864,1893727
6615,777,200,746320,2959693
6615,888,200,746320,2959693
6616,777,200,699152,2705067
6616,888,200,698432,2705067
6617,777,200,273168,990571
6617,888,200,273168,990571
6617,999,200,273168,990635
6618,777,200,710448,2952902
6618,888,200,710448,2952902
6618,999,200,710448,2952902
6620,777,200,208576,772086
6620,888,200,208576,772086
6620,999,200,208576,772086
6621,777,200,750576,2909657
6621,888,200,751984,2909657
6622,777,200,563232,2503970
6622,888,200,563264,2503970
6623,777,200,517536,2092934
6623,888,200,516160,2092870
6624,777,200,232816,767843
6624,888,200,232816,767779
6626,777,200,582128,2280865
6626,888,200,580720,2280737
6628,777,200,557184,2057241
6628,888,200,555792,2057241
6629,777,200,703408,2753887
6629,888,200,703408,2753887
6630,777,200,474048,1670423
6630,888,200,474048,1670423
6630,999,200,474048,1670423
6631,777,200,798816,3165307
6631,888,200,798816,3165307
6631,999,200,798816,3165307
6632,777,200,635600,2510953
6632,888,200,635600,2511017
6632,999,200,635600,2510953
6633,777,200,490960,1869381
6633,888,200,490960,1869381
6633,999,200,490960,1869381
6634,777,200,491280,1833745
6634,888,200,489136,1833745
6634,999,200,489136,1833745
6635,777,200,488736,1851307
6635,888,200,488736,1851307
6635,999,200,488736,1851307
6636,777,200,689840,2686993
6636,888,200,689840,2686993
6636,999,200,689840,2686993
6637,777,200,733712,2934899
6637,888,200,733712,2934899
6637,999,200,733712,2934899
6638,777,200,328688,1238477
6638,888,200,328000,1238477
6638,999,200,330736,1238477
6639,777,200,180112,580172
6639,888,200,180112,580172
6639,999,200,181552,580172
6640,777,200,1007536,4000161
6640,888,200,1007536,4000161
6640,999,200,1007536,4000161
6641,777,200,488208,1850795
6641,888,200,488208,1850731
6641,999,200,488208,1850731
6642,777,200,244192,1002366
6642,888,200,244192,1002366
6642,999,200,244192,1002302
6643,777,200,270368,960017
6643,888,200,269664,960017
6643,999,200,272512,960017
6644,777,200,468256,1837860
6644,888,200,469632,1837796
6644,999,200,468256,1837796
6645,777,200,525344,2074547
6645,888,200,525344,2074675
6645,999,200,525344,2074675
6646,777,200,711712,2686993
6646,888,200,711712,2686993
6646,999,200,711712,2686993
6647,777,200,550976,2074803
6647,888,200,550960,2074675
6647,999,200,549600,2074803
6648,777,200,509440,1827025
6648,888,200,509440,1827025
6648,999,200,509440,1826961
6649,777,200,700640,2928108
6649,888,200,702016,2928108
6649,999,200,700640,2928108
6650,777,200,552464,2074547
6650,888,200,548912,2074547
6650,999,200,549600,2074547
6651,777,200,1016064,4001249
6651,888,200,1017536,4001249
6651,999,200,1017520,4001249
6652,777,200,564592,2063641
6652,888,200,564592,2063641
6652,999,200,565312,2063577
6653,777,200,756848,2941491
6653,888,200,756848,2941619
6653,999,200,756848,2941491
6654,777,200,552960,2322958
6654,888,200,552960,2322958
6654,999,200,552960,2323022
6655,777,200,975200,3777625
6655,888,200,975200,3777561
6655,999,200,975200,3777625
6657,777,200,1280784,5091497
6657,888,200,1280784,5091497
6657,999,200,1280784,5091561
6658,777,200,223840,779133
6658,888,200,223152,779133
6658,999,200,225232,779133
6659,777,200,310656,997867
6659,888,200,310656,997867
6659,999,200,310656,997931
6660,777,200,245232,1002366
6660,888,200,245232,1002366
6660,999,200,245232,1002366
6662,777,200,471456,1634659
6662,888,200,471456,1634723
6662,999,200,471456,1634659
6663,777,200,588848,2305019
6663,888,200,588848,2305019
6663,999,200,588848,2304891
6664,777,200,242592,810135
6664,888,200,241904,810135
6664,999,200,241904,810199
6665,777,200,753728,2933747
6665,888,200,753744,2933811
6665,999,200,754432,2933811
6667,777,200,164736,524440
6667,888,200,168336,524440
6667,999,200,168336,524440
6668,777,200,201056,750025
6668,888,200,201056,750025
6668,999,200,201056,750025
6669,777,200,351328,1462542
6669,888,200,351328,1462606
6669,999,200,351328,1462606
6671,777,200,769152,2941683
6671,888,200,769152,2941619
6671,999,200,769152,2941619
6672,777,200,175184,555570
6672,888,200,175184,555570
6672,999,200,175184,555570
6673,777,200,252096,984619
6673,888,200,252096,984619
6673,999,200,252096,984619
6674,777,200,454096,1639165
6674,888,200,451936,1639165
6674,999,200,451936,1639165
6675,777,200,461696,1645821
6675,888,200,459584,1645885
6675,999,200,459568,1645821
6676,777,200,1030000,4248956
6676,888,200,1030000,4248956
6676,999,200,1030000,4248956
6677,777,200,252384,828081
6677,888,200,252384,828081
6677,999,200,252384,828081
6678,777,200,770176,2959629
6678,888,200,770176,2959693
6678,999,200,770176,2959693
6679,777,200,1013728,4024315
6679,888,200,1013728,4024443
6679,999,200,1013728,4024507
6680,777,200,453232,1862462
6680,888,200,452560,1862206
6680,999,200,451872,1862462
6683,777,200,462928,1813450
6683,888,200,462224,1813450
6683,999,200,463648,1813450
6684,777,200,247616,761187
6684,888,200,247616,761187
6684,999,200,247616,761187
6685,777,200,325440,1197017
6685,888,200,325440,1197017
6685,999,200,325440,1197017
6686,777,200,721024,2711979
6686,888,200,721024,2711979
6686,999,200,721024,2711915
6687,777,200,1030544,4249148
6687,888,200,1030544,4249148
6687,999,200,1030544,4249084
6688,777,200,409376,1681322
6688,888,200,409376,1681258
6688,999,200,408000,1681322
6690,777,200,441120,1638205
6690,888,200,441792,1638205
6690,999,200,441120,1638205
6691,777,200,504560,1844779
6691,888,200,504560,1844779
6691,999,200,504560,1844779
6692,777,200,603472,2510761
6692,888,200,603472,2510697
6692,999,200,603472,2510825
6694,777,200,751872,2958989
6694,888,200,751872,2958989
6694,999,200,751872,2958989
6695,777,200,260864,960017
6695,888,200,259488,960017
6695,999,200,260864,960017
6696,777,200,713696,2928108
6696,888,200,713696,2928108
6696,999,200,713696,2928108
6697,777,200,963168,3994266
6697,888,200,963856,3994266
6697,999,200,964528,3994266
6698,777,200,543984,2298100
6698,888,200,543984,2298036
6698,999,200,545360,2298292
6699,777,200,769984,2934835
6699,888,200,769984,2934835
6699,999,200,769984,2934835
6700,777,200,504208,1869509
6700,888,200,502832,1869509
6700,999,200,501488,1869509
6701,777,200,445856,1639165
6701,888,200,444432,1639165
6701,999,200,442976,1639165
6703,777,200,745472,2917273
6703,888,200,745472,2917209
6703,999,200,745472,2917273
6704,777,200,737888,2711787
6704,888,200,737888,2711787
6704,999,200,737888,2711787
6705,777,200,471616,1887128
6705,888,200,471616,1887128
6705,999,200,471616,1887128
6706,777,200,552720,2080435
6706,888,200,552720,2080563
6706,999,200,552720,2080499
6707,777,200,161376,531096
6707,888,200,161376,531096
6707,999,200,161376,531096
6708,777,200,515440,1876101
6708,888,200,515440,1875973
6708,999,200,515440,1876101
6710,777,200,454000,1621347
6710,888,200,454000,1621347
6710,999,200,454000,1621347
6711,777,200,760880,3158388
6711,888,200,761568,3158388
6711,999,200,764320,3158324
6712,777,200,470496,1886744
6712,888,200,470496,1886744
6712,999,200,470496,1886680
6713,777,200,725888,2952774
6713,888,200,725200,2952774
6713,999,200,723824,2952774
6714,777,200,555040,2099341
6714,888,200,555040,2099341
6714,999,200,555040,2099405
6715,777,200,714336,2927980
6715,888,200,715712,2927660
6715,999,200,714336,2927852
6716,777,200,993248,4007649
6716,888,200,993248,4007777
6716,999,200,993248,4007777
6718,777,200,162432,541995
6718,888,200,162432,541931
6718,999,200,162432,541995
6719,777,200,756928,2941555
6719,888,200,756928,2941619
6719,999,200,756928,2941619
6720,777,200,230256,754531
6720,888,200,229552,754595
6720,999,200,230256,754595
6721,777,200,758832,2934899
6721,888,200,758832,2934643
6721,999,200,758832,2934899
6722,777,200,970768,3794035
6722,888,200,967984,3793843
6722,999,200,968672,3793971
6723,777,200,543856,2073651
6723,888,200,543856,2073651
6723,999,200,543856,2073651
6724,777,200,1014816,4001249
6724,888,200,1012080,4001249
6724,999,200,1013424,4001249
6725,777,200,426928,1602313
6725,888,200,427616,1602313
6725,999,200,426944,1602313
6726,777,200,460240,1639165
6726,888,200,456640,1639165
6726,999,200,459536,1639165
6727,777,200,555120,2099341
6727,888,200,555120,2099405
6727,999,200,555120,2099405
6728,777,200,780240,2934963
6728,888,200,779520,2935027
6728,999,200,778096,2935091
6729,777,200,798640,3164347
6729,888,200,798640,3164347
6729,999,200,798640,3164283
6730,777,200,694400,2687121
6730,888,200,694400,2686993
6730,999,200,694400,2687121
6731,777,200,504736,1857195
6731,888,200,504736,1857195
6731,999,200,504736,1857195
6732,777,200,1035296,4231273
6732,888,200,1035296,4231273
6732,999,200,1035296,4231337
6733,777,200,708496,2735365
6733,888,200,707792,2735365
6733,999,200,709184,2735365
6734,777,200,539120,2074931
6734,888,200,539808,2074931
6734,999,200,538432,2074931
6735,777,200,484240,2067884
6735,888,200,484240,2067884
6735,999,200,484240,2067884
6736,777,200,468560,1886936
6736,888,200,472688,1887000
6736,999,200,470640,1887000
6737,777,200,535088,2050521
6737,888,200,536512,2050521
6737,999,200,536512,2050521
6739,777,200,736672,2928172
6739,888,200,737360,2928172
6739,999,200,735984,2928172
6740,777,200,499344,1869253
6740,888,200,499344,1869253
6740,999,200,500704,1869253
6741,777,200,489056,1869253
6741,888,200,489760,1869253
6741,999,200,490448,1869253
6742,777,200,509664,1851499
6742,888,200,509664,1851435
6742,999,200,509664,1851499
6743,777,200,459440,1669463
6743,888,200,459440,1669399
6743,999,200,459440,1669399
6744,777,200,264224,973585
6744,888,200,264224,973585
6744,999,200,264224,973585
6746,777,200,506576,2067884
6746,888,200,508640,2067948
6746,999,200,509328,2067948
6747,777,200,731776,2910617
6747,888,200,732448,2910617
6747,999,200,731776,2910617
6748,777,200,500000,2067756
6748,888,200,500016,2067820
6748,999,200,499312,2067820
6749,777,200,747840,2934771
6749,888,200,747840,2934707
6749,999,200,747840,2934771
6750,777,200,280736,984683
6750,888,200,282176,984683
6750,999,200,282176,984683
6752,777,200,500288,1844779
6752,888,200,499584,1844779
6752,999,200,501680,1844779
6753,777,200,699312,2928044
6753,888,200,699312,2928044
6753,999,200,699312,2928044
6754,777,200,579376,2503970
6754,888,200,578016,2503970
6754,999,200,578000,2503970
6757,777,200,249808,1002302
6757,888,200,244992,1002302
6757,999,200,249120,1002302
6758,777,200,801408,3147681
6758,888,200,801408,3147681
6758,999,200,801408,3147681
6759,777,200,809344,3364194
6759,888,200,811408,3364194
6759,999,200,812096,3364194
6760,777,200,498592,1844779
6760,888,200,497904,1844651
6760,999,200,499296,1844779
6761,777,200,695088,2705067
6761,888,200,695088,2705067
6761,999,200,695088,2705131
6762,777,200,525552,2074611
6762,888,200,525552,2074547
6762,999,200,525552,2074611
6763,777,200,493600,2043602
6763,888,200,494992,2043602
6763,999,200,494288,2043602
6764,777,200,322272,1197017
6764,888,200,322272,1197017
6764,999,200,322272,1197017
6765,777,200,1032000,4025467
6765,888,200,1032000,4025211
6765,999,200,1032000,4025403
6766,777,200,466688,1826961
6766,888,200,466688,1826769
6766,999,200,466688,1826897
6767,777,200,493552,1833745
6767,888,200,493552,1833745
6767,999,200,493552,1833745
6768,777,200,503968,1844843
6768,888,200,499696,1844907
6768,999,200,497568,1844779
6769,777,200,270112,984555
6769,888,200,263616,984555
6769,999,200,263616,984555
6770,777,200,257680,1002238
6770,888,200,257680,1002238
6770,999,200,259744,1002238
6771,777,200,777264,2941235
6771,888,200,777264,2941235
6771,999,200,777264,2941171
6772,777,200,563184,2287457
6772,888,200,563184,2287073
6772,999,200,563184,2287265
6773,777,200,738800,2934899
6773,888,200,738800,2934899
6773,999,200,738800,2934899
6775,777,200,306464,996843
6775,888,200,306464,996907
6776,777,200,469520,1887000
6776,888,200,470208,1886872
6777,777,200,293632,973585
6777,888,200,293632,973201
6777,999,200,293632,973585
6780,777,200,513520,1844715
6780,888,200,511424,1844843
6781,777,200,716320,2704107
6781,888,200,714896,2704107
6782,777,200,709936,2711787
6782,888,200,709936,2711851
6785,777,200,236784,785789
6785,888,200,233904,785789
6787,777,200,541424,2050457
6787,888,200,540032,2050457
6788,777,200,246816,761315
6788,888,200,247536,761315
6789,777,200,758912,2934899
6789,888,200,758912,2934899
6790,777,200,251360,785661
6790,888,200,251360,785661
6794,777,200,183120,548914
6794,888,200,183120,548914
6796,777,200,235104,766883
6796,888,200,234384,766947
6797,777,200,1028384,4224098
6797,888,200,1028400,4224226
6798,777,200,276720,966417
6798,888,200,276720,966609
6799,777,200,695072,2704107
6799,888,200,695072,2704107
6799,999,200,695072,2704107
6800,777,200,290960,991403
6800,888,200,290960,991403
6802,777,200,781360,3183310
6802,888,200,781360,3183246
6803,777,200,437760,1621347
6803,888,200,435696,1621347
6804,777,200,747456,3158388
6804,888,200,748144,3158388
6806,777,200,691536,2705067
6806,888,200,688704,2705067
6807,777,200,263968,1002174
6807,888,200,265360,1002174
6808,777,200,266592,984683
6808,888,200,265888,984683
6808,999,200,267280,984683
6809,777,200,772736,3183310
6809,888,200,774112,3183246
6810,777,200,183408,572556
6810,888,200,183408,572556
6811,777,200,538512,2050457
6811,888,200,539936,2050393
6812,777,200,235216,761187
6812,888,200,234512,761123
6813,777,200,793616,2941491
6813,888,200,793616,2941491
6814,777,200,244640,1002302
6814,888,200,245328,1002302
6815,777,200,248208,767971
6815,888,200,247488,767971
6816,777,200,310448,1213491
6816,888,200,310448,1213491
6817,777,200,525200,2074675
6817,888,200,525200,2074675
6818,777,200,765584,3183182
6818,888,200,767648,3183182
6819,777,200,244368,809239
6819,888,200,244368,809239
6820,777,200,761632,3158388
6820,888,200,764368,3158260
6821,777,200,732432,2928044
6821,888,200,730384,2928108
6822,777,200,124048,513214
6822,888,200,124048,513214
6822,999,200,124048,513214
6823,777,200,457312,1862526
6823,888,200,457312,1862526
6823,999,200,458672,1862526
6824,777,200,720864,2735301
6824,888,200,720864,2735237
6825,777,200,484208,1869253
6825,888,200,484912,1869253
6826,777,200,492672,1858219
6826,888,200,492672,1858219
6826,999,200,492672,1858219
6828,777,200,231984,779133
6828,888,200,231968,779069
6828,999,200,232688,779133
6829,777,200,990000,4000929
6829,888,200,990000,4001057
6830,777,200,713024,2704939
6830,888,200,711584,2705003
6831,777,200,772016,2959821
6831,888,200,772016,2959821
6833,777,200,753184,2935091
6833,888,200,753184,2935091
6835,777,200,983456,4000929
6835,888,200,983456,4001185
6836,777,200,320880,1214323
6836,888,200,320880,1214323
6837,777,200,206336,580172
6837,888,200,206336,580172
6838,777,200,457440,1670295
6838,888,200,457440,1670295
6839,777,200,490496,1851755
6839,888,200,490496,1851755
6840,777,200,758352,3158324
6840,888,200,759712,3158324
6841,777,200,793728,2941747
6841,888,200,793728,2941747
6842,777,200,489936,1892767
6842,888,200,489936,1892767
6843,777,200,574944,2280865
6843,888,200,572192,2280801
6844,777,200,442384,1645885
6844,888,200,442384,1645885
6845,777,200,1016160,4007841
6845,888,200,1016160,4007841
6846,777,200,162224,541995
6846,888,200,162224,541995
6846,999,200,162224,541995
6847,777,200,476480,1645885
6847,888,200,475776,1645885
6848,777,200,285536,966801
6848,888,200,285520,966801
6848,999,200,285536,966801
6849,777,200,591360,2305147
6849,888,200,591360,2305147
6850,777,200,509664,1844779
6850,888,200,509664,1844779
6850,999,200,509664,1844779
6851,777,200,729536,2910617
6851,888,200,729536,2910297
6851,999,200,729536,2910617
6853,777,200,813440,3147361
6853,888,200,813440,3147425
6855,777,200,745488,2917081
6855,888,200,745488,2917273
6856,777,200,746784,2934899
6856,888,200,746784,2934899
6857,777,200,376304,1444923
6857,888,200,376304,1445051
6858,777,200,501440,1827025
6858,888,200,501472,1826961
6859,777,200,542480,2074675
6859,888,200,542480,2074675
6860,777,200,520192,1858091
