,Unnamed: 0,arch_0,arch_1,arch_2,arch_3,arch_4,arch_5,dataset,espdl_size_bytes,torch_size_bytes,accuracy_fp32,accuracy_esp,idx,seed
9631,9631,none,nor_conv_1x1,nor_conv_1x1,nor_conv_1x1,none,nor_conv_1x1,cifar10,380032,1427297,89.29,10.05,5167,888
9632,9632,none,none,skip_connect,skip_connect,skip_connect,nor_conv_3x3,cifar10,419872,1596681,86.65,23.92,5030,999
9633,9633,nor_conv_3x3,none,skip_connect,skip_connect,avg_pool_3x3,nor_conv_3x3,cifar10,700336,2704939,93.11,92.85,4377,777
9634,9634,nor_conv_3x3,none,none,avg_pool_3x3,none,nor_conv_3x3,cifar10,735104,2718251,76.0,12.85,5692,777
9635,9635,none,avg_pool_3x3,skip_connect,none,nor_conv_1x1,avg_pool_3x3,cifar10,261632,785661,68.48,17.29,5472,888
9636,9636,nor_conv_1x1,avg_pool_3x3,avg_pool_3x3,avg_pool_3x3,none,none,cifar10,239776,810071,76.61,68.52,5337,777
9637,9637,none,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3,nor_conv_1x1,cifar10,798496,3165115,89.68,10.88,4599,777
9638,9638,avg_pool_3x3,none,avg_pool_3x3,skip_connect,avg_pool_3x3,skip_connect,cifar10,193984,573516,56.0,12.58,5050,888
9639,9639,skip_connect,avg_pool_3x3,skip_connect,nor_conv_1x1,skip_connect,none,cifar10,225248,754595,89.85,88.94,4498,888
9640,9640,nor_conv_1x1,avg_pool_3x3,avg_pool_3x3,none,avg_pool_3x3,nor_conv_3x3,cifar10,507056,1893727,89.0,87.88,4355,999
9641,9641,skip_connect,nor_conv_1x1,skip_connect,nor_conv_3x3,skip_connect,nor_conv_3x3,cifar10,710000,2903762,92.68,92.46,4635,888
9642,9642,skip_connect,skip_connect,nor_conv_1x1,nor_conv_1x1,nor_conv_1x1,none,cifar10,298096,1190297,89.2,88.89,5579,999
9643,9643,nor_conv_1x1,skip_connect,nor_conv_1x1,avg_pool_3x3,skip_connect,avg_pool_3x3,cifar10,261136,1002174,87.47,10.0,4366,888
9644,9644,none,nor_conv_3x3,none,skip_connect,nor_conv_1x1,nor_conv_1x1,cifar10,544624,2056217,93.53,63.97,5645,888
9645,9645,nor_conv_3x3,skip_connect,avg_pool_3x3,none,skip_connect,nor_conv_1x1,cifar10,498240,1844715,92.67,92.31,5667,888
9646,9646,none,avg_pool_3x3,nor_conv_3x3,skip_connect,nor_conv_1x1,nor_conv_3x3,cifar10,743104,2934707,90.33,40.96,4885,777
9647,9647,nor_conv_1x1,nor_conv_1x1,nor_conv_3x3,skip_connect,avg_pool_3x3,avg_pool_3x3,cifar10,510144,2092422,92.02,91.58,5140,777
9648,9648,none,skip_connect,avg_pool_3x3,none,nor_conv_1x1,skip_connect,cifar10,227632,761251,86.41,17.04,5373,888
9649,9649,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,skip_connect,cifar10,504240,2092742,91.68,84.09,5083,777
9650,9650,nor_conv_3x3,none,nor_conv_1x1,nor_conv_1x1,nor_conv_1x1,skip_connect,cifar10,554624,2280673,92.6,92.4,3937,777
9651,9651,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3,none,none,cifar10,286656,1015813,75.89,60.98,5452,888
9652,9652,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,none,none,cifar10,745552,2917273,86.52,86.23,5019,888
9653,9653,avg_pool_3x3,skip_connect,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,skip_connect,cifar10,500512,2067820,91.32,91.05,4477,888
9654,9654,avg_pool_3x3,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,cifar10,781280,3183246,92.32,91.71,4544,888
9655,9655,skip_connect,avg_pool_3x3,nor_conv_3x3,skip_connect,nor_conv_3x3,none,cifar10,697296,2705003,92.25,92.03,4815,999
9656,9656,skip_connect,avg_pool_3x3,nor_conv_1x1,none,avg_pool_3x3,none,cifar10,222864,785661,76.61,68.52,4425,777
9657,9657,skip_connect,none,skip_connect,skip_connect,avg_pool_3x3,nor_conv_1x1,cifar10,216784,754659,87.71,80.66,5408,999
9658,9658,skip_connect,avg_pool_3x3,skip_connect,nor_conv_1x1,none,skip_connect,cifar10,223120,754659,86.9,79.33,5211,888
9659,9659,nor_conv_3x3,nor_conv_3x3,avg_pool_3x3,none,skip_connect,nor_conv_1x1,cifar10,750896,2935091,92.86,92.55,4521,888
9660,9660,skip_connect,nor_conv_1x1,none,avg_pool_3x3,none,skip_connect,cifar10,235216,761187,88.67,83.54,4720,888
9661,9661,nor_conv_1x1,none,skip_connect,avg_pool_3x3,skip_connect,skip_connect,cifar10,233968,754595,88.97,85.06,4439,999
9662,9662,nor_conv_3x3,avg_pool_3x3,avg_pool_3x3,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,cifar10,529136,2117280,91.85,90.93,5199,777
9663,9663,nor_conv_3x3,avg_pool_3x3,skip_connect,nor_conv_1x1,none,none,cifar10,505072,1851371,88.99,88.41,4567,777
9664,9664,nor_conv_1x1,nor_conv_3x3,skip_connect,nor_conv_3x3,nor_conv_3x3,nor_conv_1x1,cifar10,1025520,4224354,93.23,92.93,4729,888
9665,9665,nor_conv_1x1,nor_conv_1x1,nor_conv_1x1,none,none,nor_conv_3x3,cifar10,588544,2287329,90.74,90.74,5518,777
9666,9666,none,none,skip_connect,skip_connect,avg_pool_3x3,skip_connect,cifar10,166336,531096,86.37,86.16,5007,999
9667,9667,avg_pool_3x3,skip_connect,avg_pool_3x3,none,nor_conv_1x1,skip_connect,cifar10,226432,779005,83.1,49.28,5154,777
9668,9668,nor_conv_1x1,nor_conv_1x1,nor_conv_1x1,nor_conv_1x1,skip_connect,none,cifar10,364096,1420705,89.43,88.78,5485,888
9669,9669,nor_conv_1x1,nor_conv_1x1,none,none,none,nor_conv_1x1,cifar10,350320,1203417,87.38,85.88,4744,999
9670,9670,skip_connect,nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,cifar10,715120,2928172,92.03,91.54,4941,999
9671,9671,nor_conv_3x3,skip_connect,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,cifar10,1222960,5084578,93.52,93.3,4557,777
9672,9672,none,avg_pool_3x3,none,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,cifar10,289984,1015045,81.96,18.09,4987,777
9673,9673,nor_conv_1x1,none,none,skip_connect,avg_pool_3x3,nor_conv_3x3,cifar10,493200,1850475,90.27,13.17,4649,777
9674,9674,none,nor_conv_1x1,skip_connect,nor_conv_3x3,avg_pool_3x3,none,cifar10,490128,1851499,92.35,92.09,4709,888
9675,9675,nor_conv_3x3,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,none,nor_conv_3x3,cifar10,1065728,4231081,93.64,93.4,5063,777
9676,9676,avg_pool_3x3,nor_conv_3x3,none,none,avg_pool_3x3,nor_conv_3x3,cifar10,742736,2735237,91.58,88.23,5289,777
9677,9677,none,nor_conv_1x1,none,nor_conv_1x1,none,none,cifar10,276480,980241,89.21,88.58,5732,777
9678,9678,none,none,skip_connect,skip_connect,nor_conv_3x3,none,cifar10,415936,1603273,86.39,10.35,5419,888
9679,9679,skip_connect,skip_connect,nor_conv_3x3,none,nor_conv_3x3,avg_pool_3x3,cifar10,701200,2704875,90.71,87.94,4390,888
9680,9680,none,avg_pool_3x3,nor_conv_3x3,none,none,nor_conv_3x3,cifar10,716192,2718507,84.78,16.12,5040,888
9681,9681,nor_conv_1x1,none,none,skip_connect,skip_connect,skip_connect,cifar10,218928,736137,89.62,88.78,4612,777
9682,9682,none,skip_connect,none,nor_conv_1x1,avg_pool_3x3,avg_pool_3x3,cifar10,233056,784765,88.4,86.33,5722,777
9683,9683,nor_conv_3x3,avg_pool_3x3,none,nor_conv_1x1,avg_pool_3x3,nor_conv_3x3,cifar10,751824,2958925,91.82,91.41,4779,999
9684,9684,nor_conv_1x1,none,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3,skip_connect,cifar10,735168,2934963,91.24,89.51,5712,777
9685,9685,skip_connect,skip_connect,nor_conv_3x3,avg_pool_3x3,none,skip_connect,cifar10,436704,1614755,88.1,65.82,5278,777
9686,9686,none,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,none,cifar10,555360,2081075,88.22,87.7,4755,777
9687,9687,skip_connect,avg_pool_3x3,skip_connect,skip_connect,avg_pool_3x3,skip_connect,cifar10,162000,541995,56.67,10.08,5681,999
9688,9688,avg_pool_3x3,none,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,cifar10,536416,2099533,91.53,90.9,4467,777
9689,9689,nor_conv_1x1,skip_connect,nor_conv_3x3,nor_conv_3x3,skip_connect,skip_connect,cifar10,713584,2903378,92.69,92.4,4401,999
9690,9690,avg_pool_3x3,avg_pool_3x3,skip_connect,nor_conv_1x1,nor_conv_1x1,nor_conv_1x1,cifar10,309584,1232390,89.83,88.84,4309,999
9691,9691,avg_pool_3x3,nor_conv_3x3,skip_connect,nor_conv_3x3,nor_conv_1x1,skip_connect,cifar10,717328,2927980,91.66,90.45,5384,777
9692,9692,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,cifar10,814928,3388668,92.97,92.88,5266,888
9693,9693,skip_connect,avg_pool_3x3,skip_connect,avg_pool_3x3,none,nor_conv_3x3,cifar10,454464,1639229,90.05,87.2,5188,888
9694,9694,none,skip_connect,nor_conv_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3,cifar10,512176,1844715,88.78,30.05,4929,888
9695,9695,skip_connect,nor_conv_1x1,skip_connect,nor_conv_1x1,skip_connect,none,cifar10,250608,960017,89.79,89.34,4578,888
9696,9696,nor_conv_3x3,none,nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_3x3,cifar10,969536,3795123,93.83,93.7,4907,777
9697,9697,nor_conv_1x1,avg_pool_3x3,nor_conv_3x3,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,cifar10,551872,2322574,91.53,90.07,5656,888
9698,9698,nor_conv_3x3,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,cifar10,1051504,4454122,93.69,93.53,4681,888
9699,9699,avg_pool_3x3,skip_connect,none,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,cifar10,752992,2933811,92.18,91.9,5105,888
9700,9700,skip_connect,skip_connect,nor_conv_1x1,nor_conv_1x1,nor_conv_3x3,none,cifar10,513088,2050457,92.49,92.34,4874,777
9701,9701,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3,nor_conv_1x1,none,skip_connect,cifar10,758672,2934707,92.85,92.46,4921,777
9702,9702,none,nor_conv_1x1,skip_connect,skip_connect,nor_conv_1x1,nor_conv_3x3,cifar10,546416,2050457,92.56,80.12,5233,888
9703,9703,nor_conv_3x3,nor_conv_3x3,nor_conv_1x1,none,skip_connect,nor_conv_1x1,cifar10,797680,3140961,92.95,92.85,4510,777
9704,9704,skip_connect,avg_pool_3x3,none,none,avg_pool_3x3,skip_connect,cifar10,182032,554610,73.42,37.36,4660,777
9705,9705,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,avg_pool_3x3,avg_pool_3x3,nor_conv_3x3,cifar10,996480,4043342,92.44,91.79,4452,999
9706,9706,nor_conv_3x3,none,none,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,cifar10,761568,2940851,91.83,84.3,5312,777
9707,9707,none,skip_connect,nor_conv_1x1,avg_pool_3x3,nor_conv_3x3,none,cifar10,491680,1851563,75.32,25.02,5531,888
9708,9708,none,none,skip_connect,skip_connect,skip_connect,nor_conv_3x3,cifar10,419152,1596617,86.41,18.12,5030,777
9709,9709,nor_conv_1x1,none,skip_connect,skip_connect,none,nor_conv_3x3,cifar10,500656,1827025,92.98,92.7,4830,777
9710,9710,none,none,none,none,skip_connect,skip_connect,cifar10,129456,519870,10.0,10.0,4478,999
9711,9711,avg_pool_3x3,skip_connect,avg_pool_3x3,nor_conv_1x1,none,nor_conv_3x3,cifar10,520640,1869381,92.38,92.07,5255,999
9712,9712,none,avg_pool_3x3,nor_conv_3x3,none,skip_connect,nor_conv_1x1,cifar10,503184,1851563,80.11,11.49,5074,999
9713,9713,none,none,skip_connect,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,cifar10,741792,2917465,92.19,16.17,5441,888
9714,9714,none,avg_pool_3x3,nor_conv_3x3,nor_conv_3x3,skip_connect,skip_connect,cifar10,719600,2705067,90.96,39.82,5360,888
9715,9715,nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,skip_connect,cifar10,508208,2092422,91.45,90.28,4841,777
9716,9716,skip_connect,nor_conv_3x3,none,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,cifar10,727920,2933875,92.12,91.75,5430,999
9717,9717,nor_conv_1x1,nor_conv_1x1,none,avg_pool_3x3,avg_pool_3x3,none,cifar10,290624,1014853,87.19,83.59,5179,999
9718,9718,nor_conv_1x1,avg_pool_3x3,avg_pool_3x3,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,cifar10,566336,2323150,92.68,92.52,5223,888
9719,9719,none,none,nor_conv_1x1,avg_pool_3x3,skip_connect,skip_connect,cifar10,236768,761187,75.86,11.55,4499,777
9720,9720,skip_connect,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,skip_connect,cifar10,699216,2927980,91.27,89.16,4852,777
9721,9721,nor_conv_3x3,skip_connect,skip_connect,none,none,avg_pool_3x3,cifar10,454032,1621347,88.36,85.37,5566,777
9722,9722,nor_conv_1x1,avg_pool_3x3,nor_conv_3x3,skip_connect,skip_connect,skip_connect,cifar10,468880,1837604,89.28,10.0,4765,888
9723,9723,nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,avg_pool_3x3,cifar10,755792,3182990,91.4,88.93,5128,999
9724,9724,nor_conv_3x3,avg_pool_3x3,nor_conv_1x1,none,none,none,cifar10,505232,1857963,10.0,10.0,4862,888
9725,9725,skip_connect,nor_conv_3x3,avg_pool_3x3,none,nor_conv_1x1,avg_pool_3x3,cifar10,491248,1869317,88.99,78.71,4690,888
9726,9726,nor_conv_3x3,skip_connect,skip_connect,avg_pool_3x3,avg_pool_3x3,none,cifar10,451008,1639165,89.18,86.63,5702,888
9727,9727,none,avg_pool_3x3,none,none,nor_conv_3x3,nor_conv_1x1,cifar10,521616,1857259,81.34,13.27,4414,777
9728,9728,skip_connect,none,skip_connect,skip_connect,avg_pool_3x3,nor_conv_1x1,cifar10,216784,754659,86.69,81.56,5408,777
9729,9729,avg_pool_3x3,none,avg_pool_3x3,avg_pool_3x3,none,nor_conv_3x3,cifar10,467232,1670423,81.99,70.02,4794,777
9730,9730,skip_connect,skip_connect,nor_conv_1x1,nor_conv_1x1,nor_conv_1x1,none,cifar10,298096,1189785,88.64,88.23,5579,777
9731,9731,nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_1x1,none,nor_conv_3x3,cifar10,766464,2934963,93.08,92.85,4974,777
9732,9732,none,none,skip_connect,skip_connect,avg_pool_3x3,skip_connect,cifar10,166336,531096,86.43,86.44,5007,777
9733,9733,nor_conv_1x1,none,skip_connect,avg_pool_3x3,skip_connect,skip_connect,cifar10,233968,754595,89.24,86.51,4439,777
9734,9734,nor_conv_3x3,nor_conv_3x3,none,nor_conv_3x3,nor_conv_3x3,none,cifar10,1231312,4866977,93.41,93.36,4487,777
9735,9735,nor_conv_3x3,none,nor_conv_1x1,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,cifar10,820112,3371113,92.85,92.76,5545,777
9736,9736,nor_conv_1x1,avg_pool_3x3,avg_pool_3x3,avg_pool_3x3,none,none,cifar10,239776,810071,75.84,61.08,5337,888
9737,9737,nor_conv_3x3,none,nor_conv_1x1,nor_conv_1x1,skip_connect,nor_conv_3x3,cifar10,795728,3140897,93.2,92.9,4588,888
9738,9738,nor_conv_1x1,nor_conv_3x3,none,nor_conv_3x3,skip_connect,none,cifar10,750928,2917337,91.97,91.98,5349,777
9739,9739,nor_conv_3x3,none,skip_connect,skip_connect,avg_pool_3x3,nor_conv_3x3,cifar10,702416,2704939,93.61,93.38,4377,888
9740,9740,skip_connect,avg_pool_3x3,nor_conv_1x1,none,avg_pool_3x3,none,cifar10,222864,785661,75.63,64.77,4425,888
9741,9741,none,nor_conv_3x3,none,skip_connect,nor_conv_3x3,nor_conv_1x1,cifar10,759616,2916441,93.35,81.18,5556,777
9742,9742,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,none,skip_connect,nor_conv_3x3,cifar10,752880,2935091,92.38,92.0,5509,777
9743,9743,none,nor_conv_3x3,avg_pool_3x3,none,nor_conv_3x3,nor_conv_3x3,cifar10,994272,3802035,90.55,10.24,4343,888
9744,9744,skip_connect,avg_pool_3x3,skip_connect,skip_connect,avg_pool_3x3,skip_connect,cifar10,162000,541995,56.35,10.0,5681,777
9745,9745,nor_conv_3x3,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,avg_pool_3x3,nor_conv_3x3,cifar10,996320,4043022,92.36,91.91,5116,777
9746,9746,nor_conv_3x3,none,none,avg_pool_3x3,none,nor_conv_3x3,cifar10,735104,2718379,75.65,20.19,5692,888
9747,9747,nor_conv_1x1,none,none,skip_connect,skip_connect,skip_connect,cifar10,218192,736073,88.96,88.8,4612,888
9748,9748,avg_pool_3x3,skip_connect,nor_conv_1x1,nor_conv_1x1,nor_conv_1x1,skip_connect,cifar10,284960,1207596,89.9,88.16,5212,999
9749,9749,none,nor_conv_1x1,none,none,skip_connect,none,cifar10,208224,749769,10.0,10.0,5041,999
9750,9750,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,skip_connect,cifar10,504240,2092678,91.72,90.07,5083,888
9751,9751,nor_conv_3x3,nor_conv_1x1,none,nor_conv_3x3,avg_pool_3x3,avg_pool_3x3,cifar10,738608,2958733,91.71,91.29,4896,777
9752,9752,nor_conv_1x1,avg_pool_3x3,avg_pool_3x3,none,avg_pool_3x3,nor_conv_3x3,cifar10,506336,1893791,88.74,87.09,4355,777
9753,9753,avg_pool_3x3,skip_connect,avg_pool_3x3,none,nor_conv_1x1,skip_connect,cifar10,226432,779069,83.9,72.81,5154,888
9754,9754,nor_conv_3x3,none,nor_conv_1x1,nor_conv_1x1,nor_conv_1x1,skip_connect,cifar10,554624,2280673,92.51,92.23,3937,888
9755,9755,nor_conv_3x3,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,skip_connect,nor_conv_1x1,cifar10,809824,3364194,93.43,93.33,5745,777
9756,9756,none,none,none,none,skip_connect,skip_connect,cifar10,129456,519870,10.0,10.0,4478,777
9757,9757,skip_connect,avg_pool_3x3,nor_conv_3x3,skip_connect,nor_conv_3x3,none,cifar10,698736,2704939,91.99,91.83,4815,777
9758,9758,nor_conv_3x3,avg_pool_3x3,avg_pool_3x3,nor_conv_3x3,nor_conv_3x3,none,cifar10,978544,3819981,93.47,93.39,4533,888
9759,9759,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,skip_connect,skip_connect,avg_pool_3x3,cifar10,461568,1862526,91.65,91.38,4523,777
9760,9760,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,skip_connect,nor_conv_1x1,cifar10,780352,3158388,92.77,92.2,5324,777
9761,9761,none,avg_pool_3x3,nor_conv_3x3,skip_connect,nor_conv_1x1,nor_conv_3x3,cifar10,743808,2934515,90.06,39.82,4885,888
9762,9762,none,nor_conv_1x1,none,nor_conv_1x1,none,none,cifar10,276480,980241,88.88,88.46,5732,888
9763,9763,nor_conv_3x3,nor_conv_3x3,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3,nor_conv_1x1,cifar10,1232832,5109180,93.8,93.42,5095,999
9764,9764,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,avg_pool_3x3,none,cifar10,505024,1869317,79.54,13.2,4545,777
9765,9765,skip_connect,none,nor_conv_3x3,nor_conv_3x3,nor_conv_1x1,skip_connect,cifar10,729632,2910489,92.64,92.35,4721,999
9766,9766,nor_conv_3x3,avg_pool_3x3,skip_connect,nor_conv_1x1,none,none,cifar10,505072,1851371,88.27,87.88,4567,888
9767,9767,nor_conv_1x1,nor_conv_1x1,nor_conv_3x3,skip_connect,avg_pool_3x3,avg_pool_3x3,cifar10,511520,2092550,91.84,91.78,5140,888
9768,9768,nor_conv_1x1,skip_connect,none,skip_connect,skip_connect,nor_conv_1x1,cifar10,272400,960017,89.77,87.87,4930,777
9769,9769,nor_conv_1x1,nor_conv_1x1,none,none,none,nor_conv_1x1,cifar10,350320,1203417,87.2,86.44,4744,777
9770,9770,none,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3,nor_conv_1x1,cifar10,798496,3165307,89.35,28.09,4599,888
9771,9771,skip_connect,skip_connect,nor_conv_3x3,avg_pool_3x3,none,skip_connect,cifar10,436704,1614755,87.46,81.99,5278,888
9772,9772,nor_conv_3x3,none,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,avg_pool_3x3,cifar10,988352,4025403,93.57,93.3,5463,999
9773,9773,none,avg_pool_3x3,none,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,cifar10,287856,1014981,82.68,23.86,4987,888
9774,9774,none,nor_conv_3x3,none,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,cifar10,755696,2940595,91.37,33.88,4367,999
9775,9775,skip_connect,avg_pool_3x3,none,none,avg_pool_3x3,skip_connect,cifar10,182032,554674,73.93,28.48,4660,888
9776,9776,none,skip_connect,none,nor_conv_1x1,avg_pool_3x3,avg_pool_3x3,cifar10,233056,784765,88.7,85.67,5722,888
9777,9777,skip_connect,nor_conv_1x1,none,nor_conv_3x3,skip_connect,avg_pool_3x3,cifar10,470608,1844843,92.07,91.82,4710,999
9778,9778,none,none,skip_connect,skip_connect,skip_connect,nor_conv_3x3,cifar10,419152,1596617,86.75,14.82,5030,888
9779,9779,none,skip_connect,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,none,cifar10,288992,991403,88.75,11.61,4391,999
9780,9780,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,none,nor_conv_3x3,cifar10,1014896,4001249,93.97,93.94,5374,777
9781,9781,nor_conv_1x1,none,none,skip_connect,avg_pool_3x3,nor_conv_3x3,cifar10,491840,1850475,89.63,34.45,4649,888
9782,9782,none,avg_pool_3x3,avg_pool_3x3,none,avg_pool_3x3,avg_pool_3x3,cifar10,212096,604710,67.86,42.63,5189,999
9783,9783,nor_conv_3x3,avg_pool_3x3,avg_pool_3x3,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,cifar10,529824,2117408,91.74,91.51,5199,888
9784,9784,skip_connect,nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,cifar10,714448,2928172,92.36,91.31,4941,777
9785,9785,skip_connect,none,avg_pool_3x3,none,none,nor_conv_1x1,cifar10,246800,767971,79.56,72.03,5498,999
9786,9786,nor_conv_1x1,nor_conv_1x1,nor_conv_1x1,none,none,nor_conv_3x3,cifar10,588544,2287329,91.28,86.1,5518,888
9787,9787,avg_pool_3x3,avg_pool_3x3,skip_connect,nor_conv_1x1,nor_conv_1x1,nor_conv_1x1,cifar10,312336,1232390,89.67,86.96,4309,777
9788,9788,none,none,skip_connect,skip_connect,avg_pool_3x3,skip_connect,cifar10,166336,531160,86.33,85.86,5007,888
9789,9789,nor_conv_1x1,skip_connect,nor_conv_3x3,nor_conv_3x3,skip_connect,skip_connect,cifar10,713584,2903314,92.57,92.44,4401,777
9790,9790,none,none,nor_conv_1x1,avg_pool_3x3,skip_connect,skip_connect,cifar10,236768,761123,75.77,19.14,4499,888
9791,9791,none,skip_connect,none,none,nor_conv_1x1,nor_conv_1x1,cifar10,284448,972561,89.04,8.51,5361,777
9792,9792,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3,none,avg_pool_3x3,nor_conv_3x3,cifar10,986928,3819789,91.45,90.92,5020,777
9793,9793,skip_connect,skip_connect,nor_conv_1x1,nor_conv_1x1,nor_conv_3x3,none,cifar10,513088,2050457,92.68,92.47,4874,888
9794,9794,nor_conv_1x1,none,skip_connect,skip_connect,none,nor_conv_3x3,cifar10,499216,1827025,92.61,92.38,4830,888
9795,9795,skip_connect,none,skip_connect,skip_connect,avg_pool_3x3,nor_conv_1x1,cifar10,216064,754595,87.41,79.31,5408,888
9796,9796,nor_conv_1x1,none,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3,skip_connect,cifar10,735168,2934771,91.57,90.82,5712,888
9797,9797,none,skip_connect,skip_connect,skip_connect,nor_conv_3x3,nor_conv_3x3,cifar10,709824,2680337,92.06,70.51,5532,999
9798,9798,avg_pool_3x3,nor_conv_3x3,none,none,avg_pool_3x3,nor_conv_3x3,cifar10,742736,2735365,91.3,88.0,5289,888
9799,9799,skip_connect,avg_pool_3x3,skip_connect,skip_connect,avg_pool_3x3,skip_connect,cifar10,162000,541995,57.63,10.45,5681,888
9800,9800,avg_pool_3x3,nor_conv_3x3,skip_connect,nor_conv_3x3,nor_conv_1x1,skip_connect,cifar10,719376,2927980,91.76,90.53,5384,888
9801,9801,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,none,nor_conv_1x1,skip_connect,cifar10,554512,2280545,92.99,92.85,4579,777
9802,9802,nor_conv_3x3,none,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,cifar10,751888,2959821,92.92,92.58,5486,999
9803,9803,none,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,none,cifar10,555360,2081075,88.93,88.36,4755,888
9804,9804,none,avg_pool_3x3,nor_conv_3x3,none,skip_connect,nor_conv_1x1,cifar10,503184,1851691,80.48,14.29,5074,777
9805,9805,nor_conv_3x3,skip_connect,skip_connect,none,none,avg_pool_3x3,cifar10,456880,1621347,88.26,84.55,5566,888
9806,9806,skip_connect,none,none,skip_connect,none,skip_connect,cifar10,152896,513214,86.97,86.33,5084,999
9807,9807,nor_conv_3x3,avg_pool_3x3,none,nor_conv_1x1,avg_pool_3x3,nor_conv_3x3,cifar10,751824,2958989,91.28,90.8,4779,777
9808,9808,nor_conv_1x1,none,skip_connect,avg_pool_3x3,skip_connect,skip_connect,cifar10,233968,754595,88.82,82.18,4439,888
9809,9809,avg_pool_3x3,nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,cifar10,734144,2952966,91.02,89.73,5267,777
9810,9810,avg_pool_3x3,none,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,cifar10,536416,2099533,91.66,90.9,4467,888
9811,9811,none,none,none,none,skip_connect,skip_connect,cifar10,129456,519870,10.0,10.0,4478,888
9812,9812,nor_conv_3x3,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,none,nor_conv_3x3,cifar10,1065728,4231081,93.26,92.92,5063,888
9813,9813,nor_conv_3x3,skip_connect,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,cifar10,1225680,5084578,93.96,93.68,4557,888
9814,9814,skip_connect,nor_conv_1x1,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,cifar10,327536,1438004,90.46,87.35,5442,999
