555,999,cifar10,89.88,87.33
820,888,cifar10,90.64,82.41
272,999,cifar10,91.37,89.74
1298,777,cifar10,92.04,17.26
103,999,cifar10,92.40,91.97
230,999,cifar10,89.33,17.04
58,999,cifar10,60.28,10.94
1243,777,cifar10,89.19,88.65
372,777,cifar10,92.99,92.81
1001,999,cifar10,89.54,88.35
494,777,cifar10,79.08,65.62
635,777,cifar10,75.83,58.00
610,888,cifar10,92.18,91.38
1311,888,cifar10,80.10,26.77
722,888,cifar10,93.81,93.65
338,777,cifar10,90.27,89.57
448,999,cifar10,92.23,91.68
2,999,cifar10,85.86,32.19
587,888,cifar10,93.85,93.52
854,888,cifar10,90.92,68.91
1369,999,cifar10,86.95,53.12
1175,888,cifar10,91.40,90.20
667,999,cifar10,91.40,90.63
934,999,cifar10,74.60,16.83
518,999,cifar10,91.81,91.52
1380,999,cifar10,88.49,87.93
359,888,cifar10,88.38,86.72
328,999,cifar10,92.17,92.21
240,777,cifar10,79.63,50.35
1086,999,cifar10,93.10,92.92
251,999,cifar10,86.69,82.62
160,999,cifar10,86.37,70.84
392,999,cifar10,92.22,39.00
689,999,cifar10,92.81,92.59
533,777,cifar10,88.41,10.00
1128,999,cifar10,91.19,89.67
1288,999,cifar10,92.37,62.06
1403,999,cifar10,88.92,87.99
136,888,cifar10,92.07,91.76
293,999,cifar10,92.89,92.64
844,999,cifar10,93.53,93.34
980,888,cifar10,91.26,87.65
1011,888,cifar10,92.17,47.89
1107,777,cifar10,74.99,59.97
901,888,cifar10,80.87,48.70
115,777,cifar10,90.16,79.08
809,888,cifar10,90.95,89.22
348,888,cifar10,86.23,81.89
1150,888,cifar10,90.01,87.47
779,777,cifar10,89.21,88.58
1140,999,cifar10,86.35,22.54
766,777,cifar10,90.86,31.41
438,999,cifar10,90.77,89.87
1196,888,cifar10,92.20,92.13
1048,999,cifar10,90.28,86.95
646,999,cifar10,87.76,63.96
958,888,cifar10,92.58,92.11
891,777,cifar10,91.55,91.31
656,888,cifar10,90.55,90.66
970,999,cifar10,87.14,86.67
991,999,cifar10,93.05,92.36
800,777,cifar10,91.73,91.15
1392,999,cifar10,90.81,44.14
542,888,cifar10,93.62,93.17
711,777,cifar10,89.84,89.05
1118,777,cifar10,75.84,66.95
1075,999,cifar10,89.49,88.42
90,777,cifar10,89.95,84.11
1278,999,cifar10,88.79,87.44
483,777,cifar10,89.75,87.41
735,999,cifar10,90.72,90.24
197,777,cifar10,90.86,88.47
315,777,cifar10,86.26,84.48
1209,888,cifar10,88.82,22.64
1097,888,cifar10,87.27,75.51
1413,777,cifar10,92.78,92.72
1312,999,cifar10,80.61,26.84
261,777,cifar10,93.31,93.05
1062,999,cifar10,93.52,93.42
